CustomerCode,Recency,Frequency,Monetary,Recency_rank_norm,Frequency_rank_norm,Monetary_rank_norm,RFM_Score,Customer_segment
120-7766,20,77,124161.98999999999,2.559588299024919,2.83289817232376,3.139801375095493,2.844095948814724,Medium Value Customers
120-7767,127,5,6744.57,1.2066630552546047,0.6736292428198432,0.7002801120448179,0.8601908033730885,Lost Customers
120-7777,17,83,201265.42,2.6476164680390033,2.9177545691906004,3.7076648841354722,3.0910119737883583,High Value Customers
120-7782,353,8,4738.21,0.18689057421451785,0.9516971279373365,0.5704099821746882,0.5696658947755142,Lost Customers
120-7783,2,51,140025.96,4.0885698808234014,2.4660574412532634,3.2976827094474155,3.28410334384136,High Value Customers
120-7786,0,782,256023.02,5.0,5.0,3.9928698752228167,4.664289958407605,Top Customers
120-7790,7,174,180754.71,3.3816359696641385,3.68668407310705,3.6032594856124267,3.5571931761278717,High Value Customers
120-7794,23,27,80744.55,2.437703141928494,1.8681462140992164,2.615227909345556,2.307025755124422,Medium Value Customers
120-7795,14,102,110955.22,2.8439869989165762,3.108355091383812,3.0048382989559457,2.9857267964187777,Medium Value Customers
120-7797,190,30,31802.41,0.87080173347779,1.9438642297650128,1.73414820473644,1.5162713893264144,Low Value Customers
120-7799,9,78,127623.51,3.1595341278439872,2.857702349869452,3.180544945250827,3.0659271409880886,High Value Customers
120-7800,0,341,118512.41,5.0,4.327676240208877,3.093964858670741,4.140547032959873,Top Customers
120-7802,2,85,18698.66,4.0885698808234014,2.955613577023499,1.3394448688566336,2.7945427755678445,Medium Value Customers
120-7805,36,139,161829.75,2.0734019501625136,3.4399477806788505,3.4479246243952124,2.9870914517455254,Medium Value Customers
120-7806,259,12,6219.19,0.5687973997833154,1.2180156657963446,0.6697224344283168,0.8188451666693255,Lost Customers
120-7807,1,193,446127.61,4.4555796316359695,3.7950391644908614,4.446142093200916,4.232253629775916,Top Customers
120-7816,1,518,196115.6,4.4555796316359695,4.618798955613577,3.67965367965368,4.251344088967742,Top Customers
120-7818,278,18,19811.68,0.47399783315276295,1.5535248041775456,1.3827349121466768,1.1367525164923282,Low Value Customers
120-7820,3,177,269525.07,3.8434452871072593,3.702349869451697,4.046345811051693,3.8640469892035494,High Value Customers
120-7828,50,4,10337.93,1.8282773564463706,0.54177545691906,0.9447415329768272,1.1049314487807524,Low Value Customers
120-7834,1,190,830445.82,4.4555796316359695,3.7832898172323755,4.8510313216195575,4.363300256829301,Top Customers
120-7845,1,77,107347.27,4.4555796316359695,2.83289817232376,2.961548255665903,3.416675353208544,High Value Customers
120-7848,1,95,74994.39,4.4555796316359695,3.0639686684073104,2.559205500381971,3.35958460014175,High Value Customers
120-7849,1,1000,587521.88,4.4555796316359695,5.0,4.675324675324675,4.710301435653548,Top Customers
120-7850,2,37,93795.13,4.0885698808234014,2.1475195822454305,2.785841609371021,3.007310357479951,High Value Customers
120-7851,1,445,281522.49,4.4555796316359695,4.507832898172324,4.092182327476445,4.351864952428246,Top Customers
120-7854,3,331,219018.54,3.8434452871072593,4.298955613577023,3.7967914438502675,3.979730781511517,High Value Customers
120-7859,307,1,6338.74,0.3345070422535212,0.0,0.6748153806977337,0.3364408076504183,Lost Customers
120-7862,100,36,874416.58,1.3908450704225352,2.1096605744125325,5.0,2.833501881611689,Medium Value Customers
120-7867,0,405,248141.36000000002,5.0,4.450391644908616,3.941940412528648,4.464110685812421,Top Customers
120-7868,27,17,19780.89,2.3266522210184184,1.516971279373368,1.3801884390119685,1.7412706464679182,Low Value Customers
120-7869,1,1861,2653320.91,4.4555796316359695,5.0,5.0,4.818526543878656,Top Customers
120-7872,373,8,2549.99,0.0,0.9516971279373365,0.34122740005092966,0.4309748426627553,Lost Customers
120-7873,18,73,500678.43,2.6015709642470206,2.7806788511749345,4.565826330532213,3.3160253819847227,High Value Customers
120-7874,112,21,59255.54,1.2865655471289275,1.6697127937336813,2.314744079449962,1.7570074734375234,Low Value Customers
120-7879,3,276,125563.86,3.8434452871072593,4.150130548302871,3.16017316017316,3.717916331861097,High Value Customers
120-7886,153,2,2219.6800000000003,1.067172264355363,0.2245430809399477,0.2953908836261778,0.5290354096404961,Lost Customers
120-7887,427,12,5852.49,0.0,1.2180156657963446,0.6468041762159411,0.6216066140040952,Lost Customers
120-7893,57,59,41045.51,1.7348320693391115,2.5757180156657964,1.9556913674560734,2.088747150820327,Medium Value Customers
120-7895,0,100,129235.98,5.0,3.093994778067885,3.206009676597912,3.7666681515552654,High Value Customers
120-7898,100,13,45740.21,1.3908450704225352,1.2885117493472582,2.0524573465749936,1.5772713887815955,Low Value Customers
120-7903,8,701,614069.4,3.2516251354279526,4.8054830287206265,4.705882352941177,4.254330172363252,Top Customers
120-7904,13,58,34312.07,2.9130552546045503,2.5561357702349867,1.7825311942959003,2.4172407397118123,Medium Value Customers
120-7908,142,9,6463.570000000001,1.1308234019501626,1.0300261096605743,0.687547746371276,0.9494657526606709,Lost Customers
120-7919,0,3770,1838165.83,5.0,5.0,5.0,5.0,Top Customers
120-7920,2,182,750572.1799999999,4.0885698808234014,3.7415143603133156,4.795008912655971,4.208364384597562,Top Customers
120-7921,8,162,472564.9,3.2516251354279526,3.6044386422976498,4.512350394703335,3.789471390809646,High Value Customers
120-7922,3,467,505885.03,3.8434452871072593,4.544386422976501,4.5734657499363385,4.320432486673367,Top Customers
120-7923,9,138,114388.64,3.1595341278439872,3.425587467362924,3.0430353959765726,3.2093856637278275,High Value Customers
120-7935,0,665,477667.42,5.0,4.762402088772846,4.530175706646295,4.764192598473047,Top Customers
120-7939,258,15,14965.71,0.5755687973997833,1.3929503916449086,1.1331805449452508,1.033899911329981,Low Value Customers
120-7941,0,542,7680517.16,5.0,4.654046997389035,5.0,4.8846823324630115,Top Customers
120-7943,1,27,22958.899999999998,4.4555796316359695,1.8681462140992164,1.466768525592055,2.5968314571090803,Medium Value Customers
120-7944,8,267,446613.52999999997,3.2516251354279526,4.1096605744125325,4.451235039470333,3.9375069164369396,High Value Customers
120-7945,69,25,10093.45,1.6170097508125676,1.8133159268929502,0.9294626941685767,1.4532627906246982,Low Value Customers
120-7948,0,304,91832.81,5.0,4.228459530026109,2.770562770562771,3.999674100196293,High Value Customers
120-7949,0,272,243059.47,5.0,4.1266318537859,3.919022154316272,4.348551336034058,Top Customers
120-7952,260,3,8804.71,0.5606717226435536,0.3955613577023496,0.8276037687802394,0.5946122830420475,Lost Customers
120-7953,48,36,67798.01,1.878385698808234,2.1096605744125325,2.4675324675324677,2.151859580251078,Medium Value Customers
120-7955,44,13,13048.15,1.9176598049837488,1.2885117493472582,1.0466004583651645,1.4175906708987236,Low Value Customers
120-7956,1,43,279942.82999999996,4.4555796316359695,2.3172323759791125,4.087089381207028,3.6199671296073697,High Value Customers
120-7957,0,504,453948.55,5.0,4.601827676240209,4.466513878278584,4.689447184839597,Top Customers
120-7959,114,59,42034.76,1.260834236186349,2.5757180156657964,1.9735166793990322,1.9366896437503924,Low Value Customers
120-7969,101,18,25433.809999999998,1.374593716143012,1.5535248041775456,1.55589508530685,1.4946712018758024,Low Value Customers
120-7970,431,1,20196.0,0.0,0.0,1.3903743315508024,0.4634581105169341,Lost Customers
120-7972,31,47,218326.79,2.161430119176598,2.3851174934725847,3.7916984975808505,2.779415370076678,Medium Value Customers
120-7979,0,110,95300.67,5.0,3.1775456919060048,2.8189457601222307,3.6654971506760785,High Value Customers
120-7983,160,27,17822.36,1.0116468039003252,1.8681462140992164,1.2834224598930482,1.3877384926308631,Low Value Customers
120-7984,2,251,556213.8,4.0885698808234014,4.049608355091384,4.6447669977081745,4.260981744540986,Top Customers
120-7985,0,583,194360.46,5.0,4.695822454308094,3.6541889483065955,4.450003800871563,Top Customers
120-7987,11,21,53567.68,3.0010834236186352,1.6697127937336813,2.202699261522791,2.2911651596250358,Medium Value Customers
120-7988,1,23,40509.63,4.4555796316359695,1.7597911227154046,1.9378660555131146,2.7177456032881624,Medium Value Customers
120-7993,302,4,2703.41,0.35075839653304436,0.54177545691906,0.3590527119938885,0.4171955218153309,Lost Customers
120-7995,196,2,859.48,0.8342361863488623,0.2245430809399477,0.11713776419658775,0.3919723438284659,Lost Customers
120-7997,80,181,2380741.5,1.5533586132177681,3.7310704960835506,5.0,3.428143036433773,High Value Customers
120-7998,0,2022,1154134.22,5.0,5.0,5.0,5.0,Top Customers
120-8030,280,1,166.95,0.4685807150595882,0.0,0.015278838808250504,0.16128651795594623,Lost Customers
120-8106,0,806,357776.12,5.0,5.0,4.283167812579578,4.761055937526526,Top Customers
120-8107,14,215,495486.45,2.8439869989165762,3.8929503916449084,4.555640437993379,3.7641926095182874,High Value Customers
120-8108,3,72,62849.59,3.8434452871072593,2.765013054830287,2.3554876496052968,2.9879819971809476,Medium Value Customers
120-8109,0,335,71399.08,5.0,4.31201044386423,2.518461930226636,3.943490791363622,High Value Customers
120-8110,0,347,163946.26,5.0,4.3407310704960835,3.455564043799338,4.26543170476514,Top Customers
120-8113,5,314,265449.75,3.636240520043337,4.25065274151436,4.025974025974026,3.9709557625105742,High Value Customers
120-8114,0,283,208069.46,5.0,4.169712793733682,3.7407690348866818,4.303493942873454,Top Customers
120-8118,386,2,2086.91,0.0,0.2245430809399477,0.28011204481792734,0.168218375252625,Lost Customers
120-8122,157,7,3894.25,1.0278981581798483,0.8772845953002611,0.5092946269416859,0.8048257934739318,Lost Customers
120-8123,0,44,40645.16,5.0,2.3342036553524803,1.9429590017825311,3.0923875523783373,High Value Customers
120-8124,168,8,31032.37,0.9588299024918744,0.9516971279373365,1.698497580850522,1.2030082037599108,Low Value Customers
120-8126,23,10,58398.73,2.437703141928494,1.1031331592689295,2.291825821237586,1.9442207074783364,Low Value Customers
120-8127,21,21,12132.04,2.5257313109425787,1.6697127937336813,1.0160427807486632,1.7371622951416408,Low Value Customers
120-8129,46,33,15818.98,1.8865113759479957,2.037859007832898,1.1917494270435447,1.7053732702748128,Low Value Customers
120-8130,8,216,479888.64,3.2516251354279526,3.8981723237597907,4.532722179781003,3.894173212989582,High Value Customers
120-8131,0,211,294388.87,5.0,3.878590078328982,4.115100585688821,4.331230221339267,Top Customers
120-8132,3,523,335394.59,3.8434452871072593,4.6357702349869445,4.211866564807742,4.230360695633982,Top Customers
120-8136,2,66,108747.06999999999,4.0885698808234014,2.656657963446475,2.98192004074357,3.2423826283378157,High Value Customers
120-8142,344,1,683.71,0.2207475622968583,0.0,0.0814871403106698,0.10074490086917602,Lost Customers
120-8143,13,40,110548.24,2.9130552546045503,2.2271540469973887,3.0022918258212377,2.7141670424743918,Medium Value Customers
120-8147,1,13,10239.74,4.4555796316359695,1.2885117493472582,0.932009167303285,2.2253668494288372,Medium Value Customers
120-8148,45,10,291852.56999999995,1.898699891657638,1.1031331592689295,4.110007639419404,2.370613563448657,Medium Value Customers
120-8153,98,80,134822.27,1.4098049837486457,2.8968668407310703,3.2569391392920806,2.5212036545905985,Medium Value Customers
120-8155,34,496,348104.63,2.1180931744312024,4.587467362924282,4.255156608097784,3.653572381817756,High Value Customers
120-8158,13,364,234317.25,2.9130552546045503,4.37597911227154,3.860453272217978,3.7164958796980225,High Value Customers
120-8159,3,489,240868.93,3.8434452871072593,4.579634464751958,3.9037433155080214,4.108941022455746,Top Customers
120-8162,9,3,8280.85,3.1595341278439872,0.3955613577023496,0.7817672523554876,1.4456209126339414,Low Value Customers
120-8164,3,3,7291.1,3.8434452871072593,0.3955613577023496,0.7359307359307361,1.6583124602467816,Low Value Customers
120-8168,274,1,3148.24,0.49160346695557955,0.0,0.4099821746880569,0.30052854721454547,Lost Customers
120-8169,14,305,323713.93,2.8439869989165762,4.231070496083551,4.191494779730074,3.7555174249100665,High Value Customers
120-8170,23,87,1293450.82,2.437703141928494,2.9947780678851172,5.0,3.477493736604537,High Value Customers
120-8171,3,300,489103.18,3.8434452871072593,4.223237597911227,4.545454545454545,4.204045810157677,Top Customers
120-8174,17,31,21864.5,2.6476164680390033,1.9869451697127936,1.4336643748408455,2.0227420041975472,Medium Value Customers
120-8175,179,15,185640.15,0.9127843986998917,1.3929503916449086,3.6159918512859694,1.9739088805435898,Low Value Customers
120-8176,222,4,13460.570000000002,0.7042253521126762,0.54177545691906,1.0847975553857907,0.7769327881391757,Lost Customers
120-8177,158,43,91587.98,1.0197724810400868,2.3172323759791125,2.7654698242933535,2.034158227104184,Medium Value Customers
120-8179,174,2,65000.0,0.9371614301191767,0.2245430809399477,2.411510058568882,1.1910715232093354,Low Value Customers
120-8181,0,590,198334.05,5.0,4.703655352480418,3.687293099057805,4.4636494838460745,Top Customers
120-8182,0,156,163407.64,5.0,3.5600522193211486,3.4530175706646298,4.004356596661926,Top Customers
120-8183,15,62,116012.72,2.787107258938245,2.6135770234986944,3.0557677616501144,2.8188173480290177,Medium Value Customers
120-8185,3,17,404725.81,3.8434452871072593,1.516971279373368,4.382480264833206,3.247632277104611,High Value Customers
120-8186,11,56,45298.19,3.0010834236186352,2.5352480417754566,2.0448179271708686,2.527049797521653,Medium Value Customers
120-8189,1,118,159001.83000000002,4.4555796316359695,3.2676240208877285,3.430099312452254,3.7177676549919836,High Value Customers
120-8193,290,3,2734.7799999999997,0.41711809317443116,0.3955613577023496,0.36669213139801377,0.39312386075826483,Lost Customers
120-8195,14,35,167153.5,2.8439869989165762,2.0796344647519582,3.496307613954673,2.8066430258744024,Medium Value Customers
120-8196,1,85,151644.7,4.4555796316359695,2.955613577023499,3.3868092691622103,3.5993341592738926,High Value Customers
120-8197,187,5,9712.53,0.884344528710726,0.6736292428198432,0.9065444359562006,0.8215060691622564,Lost Customers
120-8199,0,116,222825.09,5.0,3.2493472584856398,3.8095238095238098,4.019623689336482,Top Customers
120-8200,107,16,20208.81,1.3312567713976164,1.4595300261096604,1.3929208046855106,1.394569200730929,Low Value Customers
120-8201,350,2,1706.46,0.20314192849404136,0.2245430809399477,0.21645021645021667,0.2147117419614019,Lost Customers
120-8204,273,7,2546.94,0.5010834236186349,0.8772845953002611,0.33868092691622104,0.5723496486117057,Lost Customers
120-8206,309,4,3511.23,0.31419284940411707,0.54177545691906,0.46091163738222574,0.43895998123513424,Lost Customers
120-8208,0,335,747798.93,5.0,4.31201044386423,4.792462439521263,4.701490961128497,Top Customers
120-8209,1,226,119950.14,4.4555796316359695,3.9360313315926896,3.1016042780748663,3.831071747101175,High Value Customers
120-8213,36,19,61747.0,2.0734019501625136,1.590078328981723,2.3402088107970465,2.001229696647094,Medium Value Customers
120-8214,1,169,545627.49,4.4555796316359695,3.6540469973890337,4.629488158899924,4.246371595974976,Top Customers
120-8217,8,70,87203.0,3.2516251354279526,2.7284595300261096,2.6992615227909345,2.893115396081665,Medium Value Customers
120-8218,163,9,29357.72,0.9899783315276273,1.0300261096605743,1.6603004838298956,1.2267683083393655,Low Value Customers
120-8219,30,34,13313.01,2.2034127843987,2.057441253263707,1.0669722434428315,1.775942093701746,Low Value Customers
120-8220,108,99,78878.3,1.3177139761646806,3.0848563968668405,2.599949070537306,2.3341731478562755,Medium Value Customers
120-8223,83,26,55033.28,1.5316901408450705,1.8394255874673626,2.228163992869875,1.866426573727436,Low Value Customers
120-8225,56,27,11656.16,1.7483748645720478,1.8681462140992164,1.0033104150751209,1.5399438312487947,Low Value Customers
120-8227,177,12,6577.129999999999,0.9249729144095342,1.2180156657963446,0.6951871657754012,0.9460585819937599,Lost Customers
120-8228,363,1,297.9,0.15303358613217774,0.0,0.03565062388591795,0.06289473667269856,Lost Customers
120-8232,0,357,321404.98,5.0,4.356396866840731,4.176215940921823,4.510870935920851,Top Customers
120-8233,120,41,24581.46,1.2364572047670639,2.2624020887728458,1.5176979882862238,1.6721857606087112,Low Value Customers
120-8235,197,4,23694.04,0.8274647887323945,0.54177545691906,1.497326203208556,0.9555221496200035,Lost Customers
120-8236,401,1,808.57,0.0,0.0,0.10440539852304555,0.03480179950768185,Lost Customers
120-8239,272,1,1584.76,0.5132719393282774,0.0,0.18843901196842366,0.23390365043223366,Lost Customers
120-8242,35,89,37910.66,2.0991332611050924,3.016971279373368,1.8716577540106953,2.3292540981630516,Medium Value Customers
120-8243,398,1,1685.96,0.0,0.0,0.2088107970460911,0.0696035990153637,Lost Customers
120-8244,318,6,6502.08,0.2816901408450704,0.7832898172323759,0.6900942195059843,0.5850247258611435,Lost Customers
120-8246,113,16,83403.7,1.2716684723726979,1.4595300261096604,2.648332060096766,1.793176852859708,Low Value Customers
120-8250,1,86,64761.21,4.4555796316359695,2.977806788511749,2.403870639164757,3.2790856864374915,High Value Customers
120-8253,367,7,130392.87,0.0,0.8772845953002611,3.218742042271454,1.3653422125239052,Low Value Customers
120-8258,50,17,18706.81,1.8282773564463706,1.516971279373368,1.341991341991342,1.5624133259370268,Low Value Customers
120-8260,151,6,16388.92,1.0780065005417119,0.7832898172323759,1.217214158390629,1.0261701587215724,Low Value Customers
120-8261,29,4,26266.26,2.2494582881906826,0.54177545691906,1.573720397249809,1.4549847141198504,Low Value Customers
120-8264,92,32,30392.89,1.450433369447454,2.019582245430809,1.68576521517698,1.7185936100184143,Low Value Customers
120-8266,308,14,8358.79,0.3236728060671724,1.342036553524804,0.7894066717596129,0.8183720104505298,Lost Customers
120-8267,427,2,1015.22,0.0,0.2245430809399477,0.13750954927425518,0.12068421007140095,Lost Customers
120-8270,21,21,59883.869999999995,2.5257313109425787,1.6697127937336813,2.3249299719887953,2.173458025555018,Medium Value Customers
120-8271,0,3072,1502195.28,5.0,5.0,5.0,5.0,Top Customers
120-8275,7,220,149643.59,3.3816359696641385,3.911227154046997,3.374076903488668,3.555646675733268,High Value Customers
120-8276,0,61,68842.07,5.0,2.601827676240209,2.485357779475427,3.3623951519052118,High Value Customers
120-8282,155,46,26395.59,1.0455037919826653,2.366840731070496,1.5788133435192258,1.6637192888574621,Low Value Customers
120-8285,387,30,11851.539999999999,0.0,1.9438642297650128,1.0084033613445378,0.9840891970365169,Lost Customers
120-8286,50,4,8043.969999999999,1.8282773564463706,0.54177545691906,0.7664884135472372,1.0455137423042224,Low Value Customers
120-8287,8,671,1921604.61,3.2516251354279526,4.768929503916449,5.0,4.340184879781467,Top Customers
120-8288,112,85,128337.65,1.2865655471289275,2.955613577023499,3.1983702571937864,2.480183127115404,Medium Value Customers
120-8289,42,139,138959.83,1.9637053087757315,3.4399477806788505,3.2824038706391647,2.8953523200312485,Medium Value Customers
120-8290,0,562,258822.75,5.0,4.669712793733682,4.0056022408963585,4.55843834487668,Top Customers
120-8292,0,152,317553.02,5.0,3.544386422976501,4.1558441558441555,4.233410192940219,Top Customers
120-8293,112,50,48994.17,1.2865655471289275,2.4412532637075715,2.1313980137509554,1.9530722748624847,Low Value Customers
120-8296,26,307,242282.71,2.3429035752979415,4.237597911227154,3.911382734912147,3.497294740479081,High Value Customers
120-8301,32,536,903759.8,2.1411159263271937,4.648825065274152,5.0,3.9299803305337817,High Value Customers
120-8303,147,40,72684.1,1.1078006500541713,2.2271540469973887,2.5261013496307614,1.953685348894107,Low Value Customers
120-8305,4,340,7713324.26,3.698537378114843,4.323759791122715,5.0,4.340765723079185,Top Customers
120-8306,1,52,102399.98999999999,4.4555796316359695,2.484334203655352,2.9004329004329006,3.2801155785747405,High Value Customers
120-8308,384,13,3283.48,0.0,1.2885117493472582,0.42271454036159917,0.5704087632362858,Lost Customers
120-8313,30,17,59230.31,2.2034127843987,1.516971279373368,2.3121976063152534,2.0108605566957736,Medium Value Customers
120-8315,398,1,76.09,0.0,0.0,0.0,0.0,Lost Customers
120-8316,83,6,12039.8,1.5316901408450705,0.7832898172323759,1.0134963076139547,1.1094920885638002,Low Value Customers
120-8318,1,597,436876.12,4.4555796316359695,4.7088772845952995,4.430863254392666,4.531773390207978,Top Customers
120-8321,2,138,122104.28,4.0885698808234014,3.425587467362924,3.1168831168831175,3.5436801550231474,High Value Customers
120-8322,203,7,9162.86,0.7963163596966416,0.8772845953002611,0.8556149732620322,0.8430719760863117,Lost Customers
120-8324,147,63,128310.34,1.1078006500541713,2.6279373368146213,3.1958237840590784,2.31052059030929,Medium Value Customers
120-8325,283,2,2273.05,0.44962080173347785,0.2245430809399477,0.3055767761650114,0.3265802196128123,Lost Customers
120-8326,101,54,50996.55,1.374593716143012,2.502610966057441,2.1695951107715814,2.0155999309906782,Medium Value Customers
120-8327,14,29,243909.18,2.8439869989165762,1.9138381201044385,3.9241151005856887,2.8939800732022345,Medium Value Customers
120-8330,15,190,269073.16,2.787107258938245,3.7832898172323755,4.036159918512859,3.5355189982278263,High Value Customers
120-8333,114,9,13446.56,1.260834236186349,1.0300261096605743,1.0771581359816655,1.122672827276196,Low Value Customers
120-8334,372,2,2006.33,0.0,0.2245430809399477,0.26992615227909345,0.16482307773968036,Lost Customers
120-8335,0,76,60596.44,5.0,2.817232375979112,2.330022918258212,3.382418431412441,High Value Customers
120-8336,39,51,42797.26,2.007042253521127,2.4660574412532634,1.9862490450725747,2.153116246615655,Medium Value Customers
120-8339,3,68,82565.68,3.8434452871072593,2.6919060052219317,2.6381461675579323,3.057832486629041,High Value Customers
120-8342,0,1427,885816.93,5.0,5.0,5.0,5.0,Top Customers
120-8344,17,171,191281.37,2.6476164680390033,3.66710182767624,3.64654952890247,3.3204226082059045,High Value Customers
120-8346,1,239,417630.54,4.4555796316359695,4.0,4.39266615737204,4.282748596336003,Top Customers
120-8349,222,1,2591.67,0.7042253521126762,0.0,0.3463203463203463,0.3501818994776742,Lost Customers
120-8351,30,11,68171.65,2.2034127843987,1.1540469973890337,2.477718360071301,1.945059380619678,Low Value Customers
120-8352,13,116,342810.31,2.9130552546045503,3.2493472584856398,4.237331296154825,3.466577936415005,High Value Customers
120-8353,33,18,25063.37,2.130281690140845,1.5535248041775456,1.5329768270944744,1.738927773804288,Low Value Customers
120-8356,27,35,46203.61,2.3266522210184184,2.0796344647519582,2.0626432391138274,2.156309974961401,Medium Value Customers
120-8358,0,599,2088919.05,5.0,4.712793733681462,5.0,4.90426457789382,Top Customers
120-8360,7,413,234038.87,3.3816359696641385,4.460835509138382,3.857906799083269,3.900126092628596,High Value Customers
120-8361,6,192,126554.98,3.5387323943661975,3.788511749347258,3.1703590527119943,3.49920106547515,High Value Customers
120-8363,23,37,35080.17,2.437703141928494,2.1475195822454305,1.8029029793735678,2.1293752345158303,Medium Value Customers
120-8366,0,1896,2174018.54,5.0,5.0,5.0,5.0,Top Customers
120-8369,31,13,28824.96,2.161430119176598,1.2885117493472582,1.655207537560479,1.7017164686947783,Low Value Customers
120-8370,2,78,96400.63,4.0885698808234014,2.857702349869452,2.8291316526610646,3.2584679611179723,High Value Customers
120-8372,79,17,27091.63,1.5628385698808234,1.516971279373368,1.5991851285968937,1.5596649926170283,Low Value Customers
120-8376,148,89,54338.36,1.0996749729144095,3.016971279373368,2.212885154061625,2.109843802116467,Medium Value Customers
120-8379,15,16,72290.94,2.787107258938245,1.4595300261096604,2.5210084033613445,2.255881896136416,Medium Value Customers
120-8381,0,2189,7496785.82,5.0,5.0,5.0,5.0,Top Customers
120-8383,0,430,454550.16000000003,5.0,4.486945169712794,4.469060351413292,4.652001840375362,Top Customers
120-8385,398,1,1212.13,0.0,0.0,0.15533486121721435,0.05177828707240478,Lost Customers
120-8389,0,626,344859.5,5.0,4.7323759791122715,4.24497071555895,4.659115564890407,Top Customers
120-8393,13,33,87718.3,2.9130552546045503,2.037859007832898,2.7119938884644768,2.5543027169673085,Medium Value Customers
120-8394,318,7,10270.85,0.2816901408450704,0.8772845953002611,0.937102113572702,0.6986922832393445,Lost Customers
120-8396,2,585,394373.66,4.0885698808234014,4.699738903394256,4.351922587216705,4.3800771238114535,Top Customers
120-8398,36,67,269254.82,2.0734019501625136,2.6723237597911225,4.038706391647568,2.928144033867068,Medium Value Customers
120-8404,429,1,6836.03,0.0,0.0,0.7079195314489434,0.23597317714964777,Lost Customers
120-8405,81,5,91289.95,1.5452329360780066,0.6736292428198432,2.7578304048892286,1.658897527929026,Low Value Customers
120-8406,13,937,807492.55,2.9130552546045503,5.0,4.83065953654189,4.247904930382147,Top Customers
120-8408,8,210,1096568.6,3.2516251354279526,3.8707571801566583,5.0,4.04079410519487,Top Customers
120-8412,17,103,122356.73,2.6476164680390033,3.118798955613577,3.1194295900178255,2.961948337890135,Medium Value Customers
120-8414,192,31,34736.53,0.8477789815817987,1.9869451697127936,1.7952635599694424,1.5433292370880114,Low Value Customers
120-8415,286,3,1695.1599999999999,0.44149512459371626,0.3955613577023496,0.21390374331550804,0.35032007520385794,Lost Customers
120-8417,21,15,14907.59,2.5257313109425787,1.3929503916449086,1.1306340718105423,1.6831052581326766,Low Value Customers
120-8419,92,13,24601.53,1.450433369447454,1.2885117493472582,1.520244461420932,1.4197298600718815,Low Value Customers
120-8420,16,112,27449.98,2.718039003250271,3.199738903394256,1.614463967405144,2.51074729134989,Medium Value Customers
120-8424,106,45,45989.66,1.3447995666305526,2.3446475195822454,2.0575502928444105,1.9156657930190695,Low Value Customers
120-8425,5,252,170845.28,3.636240520043337,4.054830287206267,3.521772345301757,3.7376143841837868,High Value Customers
120-8427,162,16,50371.82,0.9981040086673888,1.4595300261096604,2.161955691367456,1.5398632420481684,Low Value Customers
120-8428,210,24,23406.09,0.7583965330444206,1.79242819843342,1.4820473644003054,1.3442906986260486,Low Value Customers
120-8429,142,4,9159.34,1.1308234019501626,0.54177545691906,0.8530685001273238,0.8418891196655154,Lost Customers
120-8430,409,7,15084.09,0.0,0.8772845953002611,1.1357270180799592,0.6710038711267401,Lost Customers
120-8431,1,465,393820.63,4.4555796316359695,4.537859007832898,4.349376114081996,4.447604917850287,Top Customers
120-8437,413,8,12550.3,0.0,0.9516971279373365,1.0313216195569137,0.66100624916475,Lost Customers
120-8439,225,2,19123.18,0.6825568797399784,0.2245430809399477,1.364909600203718,0.7573365202945479,Lost Customers
120-8440,0,155,195117.39,5.0,3.553524804177546,3.6694677871148462,4.07433086376413,Top Customers
120-8441,2,122,231535.23,4.0885698808234014,3.297650130548303,3.8528138528138527,3.7463446213951856,High Value Customers
120-8444,6,104,107751.39,3.5387323943661975,3.127937336814621,2.971734148204736,3.212801293128518,High Value Customers
120-8445,13,255,319647.3,2.9130552546045503,4.06396866840731,4.158390628978864,3.7118048506635746,High Value Customers
120-8446,65,78,1243877.78,1.6413867822318526,2.857702349869452,5.0,3.166363044033768,High Value Customers
120-8447,371,4,1628.75,0.0,0.54177545691906,0.20117137764196585,0.24764894485367528,Lost Customers
120-8448,294,19,4815.05,0.3995124593716142,1.590078328981723,0.5805958747135218,0.856728887688953,Lost Customers
120-8449,3,86,208097.22,3.8434452871072593,2.977806788511749,3.7458619811560987,3.522371352258369,High Value Customers
120-8450,30,52,53759.29,2.2034127843987,2.484334203655352,2.207792207792208,2.298513065282086,Medium Value Customers
120-8452,80,6,18276.87,1.5533586132177681,0.7832898172323759,1.311433664374841,1.2160273649416617,Low Value Customers
120-8454,21,543,417821.41,2.5257313109425787,4.656657963446475,4.395212630506748,3.859200634965267,High Value Customers
120-8456,1,1151,1782979.43,4.4555796316359695,5.0,5.0,4.818526543878656,Top Customers
120-8458,36,39,134247.43,2.0734019501625136,2.198433420365535,3.2467532467532467,2.506196205760432,Medium Value Customers
120-8459,1,457,160785.8,4.4555796316359695,4.528720626631854,3.4453781512605044,4.143226136509442,Top Customers
120-8460,12,112,180737.49,2.9672264355362947,3.199738903394256,3.5981665393430102,3.25504395942452,High Value Customers
120-8464,1,702,609321.52,4.4555796316359695,4.808093994778067,4.70078940667176,4.654821011028599,Top Customers
120-8465,49,42,62815.25,1.8567172264355363,2.293733681462141,2.3529411764705883,2.1677973614560884,Medium Value Customers
120-8468,28,34,47780.03,2.2914409534127844,2.057441253263707,2.100840336134454,2.149907514270315,Medium Value Customers
